customer_id,session_id,interaction_type,product_id,category,location,browsing_history,cart_items,saved_for_later,purchase_status,purchase_date,discounted,feedback_rating,preferred_categories
customer1,32,offline,P0101,Electronics,,['Books'],"['P0374', 'P0494', 'P0327']",[],Not Purchased,2024-01-28,False,,Electronics
customer1,97,online,P0190,Electronics,Los Angeles,"['Groceries', 'Home Decor', 'Home Decor', 'Clothing']",['P0034'],[],Purchased,2024-11-23,True,,Home Decor
customer1,5,online,P0273,Groceries,Chicago,"['Electronics', 'Clothing', 'Home Decor', 'Clothing']","['P0190', 'P0281']",['P0133'],Purchased,2024-12-10,True,,Books
customer1,4,online,P0093,Books,,"['Groceries', 'Electronics']","['P0329', 'P0486', 'P0395']","['P0359', 'P0330']",Purchased,2024-02-16,True,5,Home Decor
customer1,94,online,P0270,Clothing,Chicago,"['Groceries', 'Groceries']",['P0030'],['P0496'],Not Purchased,2024-03-15,True,2,Clothing
customer1,36,online,P0273,Books,Los Angeles,"['Clothing', 'Electronics', 'Books']","['P0216', 'P0145', 'P0056']",['P0184'],Purchased,2024-01-22,False,2,Home Decor
customer1,24,offline,P0029,Clothing,Los Angeles,['Books'],"['P0385', 'P0176', 'P0010']","['P0061', 'P0246']",Purchased,2024-02-20,False,4,Home Decor
customer1,59,online,P0059,Electronics,San Francisco,['Electronics'],"['P0169', 'P0451', 'P0110']",['P0097'],Purchased,2024-04-16,True,1,Groceries
customer1,71,online,P0497,Groceries,San Francisco,['Groceries'],"['P0185', 'P0269', 'P0147']",[],Purchased,2024-11-07,True,2,Home Decor
customer1,99,online,P0423,Books,San Francisco,"['Books', 'Clothing', 'Electronics', 'Groceries']","['P0335', 'P0495', 'P0299']",['P0493'],Not Purchased,2024-01-04,False,,Clothing
customer1,31,online,P0208,Books,,"['Books', 'Home Decor', 'Books', 'Books']",['P0351'],[],Purchased,2024-03-06,False,,Clothing
customer1,22,online,P0304,Clothing,Chicago,"['Books', 'Home Decor', 'Home Decor']","['P0038', 'P0262', 'P0403']",[],Not Purchased,2024-04-13,False,,Electronics
customer1,23,online,P0046,Clothing,,"['Groceries', 'Electronics', 'Books', 'Home Decor']","['P0466', 'P0443']",[],Purchased,2024-10-20,True,2,Clothing
customer1,6,online,P0444,Groceries,New York,"['Groceries', 'Clothing']",['P0034'],[],Purchased,2024-11-11,True,5,Groceries
customer1,14,offline,P0332,Clothing,,"['Home Decor', 'Groceries', 'Clothing']","['P0414', 'P0263', 'P0150']",['P0383'],Purchased,2024-03-03,True,5,Books
customer1,88,online,P0462,Groceries,New York,"['Electronics', 'Books']","['P0460', 'P0319', 'P0115']","['P0377', 'P0459']",Not Purchased,2024-02-11,False,1,Home Decor
customer1,10,offline,P0151,Clothing,,"['Books', 'Books', 'Books']",['P0057'],"['P0446', 'P0379']",Purchased,2024-10-05,True,1,Electronics
customer1,94,offline,P0287,Clothing,Chicago,"['Electronics', 'Groceries']","['P0332', 'P0034', 'P0294']",['P0058'],Purchased,2024-07-28,False,,Groceries
customer1,52,offline,P0014,Clothing,San Francisco,"['Electronics', 'Electronics']","['P0240', 'P0153']","['P0215', 'P0318']",Not Purchased,2024-09-30,True,1,Home Decor
customer1,82,offline,P0141,Home Decor,Chicago,"['Books', 'Home Decor', 'Books']","['P0311', 'P0376', 'P0051']","['P0409', 'P0422']",Purchased,2024-10-16,True,2,Electronics
customer1,12,offline,P0467,Electronics,New York,"['Clothing', 'Home Decor', 'Home Decor']","['P0396', 'P0155']","['P0117', 'P0233']",Purchased,2024-02-08,True,2,Books
customer1,53,online,P0288,Home Decor,New York,"['Electronics', 'Electronics', 'Clothing']","['P0073', 'P0133', 'P0257']","['P0145', 'P0173']",Not Purchased,2024-09-21,True,,Clothing
customer1,35,offline,P0487,Home Decor,San Francisco,"['Books', 'Electronics']",['P0248'],[],Purchased,2024-03-02,False,,Books
customer1,80,offline,P0049,Clothing,San Francisco,"['Clothing', 'Books', 'Clothing', 'Clothing']","['P0308', 'P0076']",['P0117'],Not Purchased,2024-10-23,False,5,Books
customer1,86,offline,P0057,Groceries,New York,"['Clothing', 'Clothing', 'Home Decor', 'Books']","['P0019', 'P0241']",[],Not Purchased,2024-04-23,False,4,Clothing
customer1,3,offline,P0146,Groceries,Chicago,"['Home Decor', 'Electronics', 'Home Decor']","['P0125', 'P0486', 'P0210']",['P0496'],Not Purchased,2024-01-16,False,,Home Decor
customer1,32,online,P0462,Electronics,Chicago,"['Electronics', 'Electronics', 'Clothing']","['P0427', 'P0165', 'P0146']",[],Purchased,2024-08-06,True,1,Electronics
customer1,28,offline,P0028,Electronics,Chicago,"['Home Decor', 'Home Decor', 'Clothing']","['P0048', 'P0302', 'P0213']",['P0243'],Not Purchased,2024-03-23,False,4,Books
customer1,24,online,P0442,Groceries,Los Angeles,"['Books', 'Home Decor', 'Home Decor', 'Clothing']",['P0016'],['P0339'],Purchased,2024-06-23,True,4,Home Decor
customer1,21,online,P0287,Clothing,Los Angeles,"['Groceries', 'Groceries']","['P0434', 'P0475', 'P0071']",['P0460'],Purchased,2024-06-06,True,,Home Decor
customer1,77,offline,P0318,Clothing,New York,['Home Decor'],"['P0172', 'P0380', 'P0278']",[],Purchased,2024-11-08,True,1,Home Decor
customer1,19,offline,P0319,Home Decor,New York,"['Groceries', 'Groceries', 'Home Decor', 'Home Decor']","['P0465', 'P0261', 'P0316']","['P0012', 'P0468']",Not Purchased,2024-01-25,True,2,Clothing
customer1,27,online,P0218,Home Decor,,"['Groceries', 'Groceries']","['P0228', 'P0033', 'P0207']",['P0436'],Purchased,2024-03-22,False,5,Home Decor
customer1,18,offline,P0020,Home Decor,San Francisco,"['Groceries', 'Clothing', 'Books']",['P0456'],['P0114'],Not Purchased,2024-01-10,True,,Books
customer1,71,online,P0462,Books,Los Angeles,"['Clothing', 'Home Decor', 'Home Decor', 'Electronics']","['P0061', 'P0311']","['P0384', 'P0174']",Purchased,2024-03-22,False,5,Clothing
customer1,54,online,P0163,Clothing,San Francisco,"['Clothing', 'Groceries']",['P0490'],"['P0034', 'P0055']",Purchased,2024-07-30,True,4,Home Decor
customer1,75,offline,P0158,Groceries,San Francisco,"['Groceries', 'Groceries', 'Home Decor', 'Clothing']","['P0184', 'P0268', 'P0176']","['P0070', 'P0226']",Not Purchased,2024-08-07,False,3,Books
customer1,80,offline,P0160,Books,Chicago,"['Books', 'Home Decor', 'Home Decor', 'Home Decor']","['P0232', 'P0410', 'P0061']",[],Not Purchased,2024-06-04,True,4,Books
customer1,36,online,P0261,Electronics,Los Angeles,['Home Decor'],"['P0035', 'P0260']","['P0196', 'P0338']",Not Purchased,2024-01-06,False,3,Electronics
customer1,85,offline,P0397,Home Decor,San Francisco,"['Books', 'Clothing']","['P0320', 'P0269', 'P0348']",[],Purchased,2024-01-14,True,5,Home Decor
customer1,46,online,P0240,Electronics,,"['Electronics', 'Groceries', 'Home Decor']","['P0233', 'P0311', 'P0359']","['P0256', 'P0443']",Purchased,2024-07-24,False,1,Books
customer1,23,offline,P0348,Groceries,San Francisco,"['Home Decor', 'Electronics', 'Groceries']","['P0362', 'P0301', 'P0028']",['P0207'],Purchased,2024-06-24,False,,Clothing
customer1,76,offline,P0384,Groceries,San Francisco,"['Books', 'Electronics', 'Clothing', 'Groceries']","['P0387', 'P0154']","['P0380', 'P0367']",Not Purchased,2024-03-07,False,,Electronics
customer1,10,online,P0030,Electronics,San Francisco,['Clothing'],"['P0113', 'P0205', 'P0454']","['P0177', 'P0295']",Purchased,2024-09-14,False,,Books
customer1,1,offline,P0374,Home Decor,San Francisco,"['Groceries', 'Books']","['P0231', 'P0358', 'P0266']",[],Not Purchased,2024-06-13,True,5,Groceries
customer1,65,offline,P0366,Home Decor,Los Angeles,"['Home Decor', 'Home Decor', 'Home Decor']",['P0437'],"['P0374', 'P0378']",Purchased,2024-07-09,False,4,Electronics
customer1,87,offline,P0164,Electronics,San Francisco,"['Home Decor', 'Electronics']",['P0414'],[],Not Purchased,2024-08-03,False,,Books
customer1,42,online,P0227,Home Decor,San Francisco,"['Books', 'Electronics', 'Electronics', 'Groceries']","['P0482', 'P0354']",['P0494'],Not Purchased,2024-01-10,True,5,Clothing
customer1,22,online,P0249,Electronics,,"['Books', 'Books', 'Home Decor', 'Home Decor']",['P0292'],[],Purchased,2024-09-26,False,1,Clothing
customer1,17,online,P0130,Electronics,Chicago,"['Clothing', 'Electronics', 'Electronics']","['P0359', 'P0352', 'P0369']",['P0206'],Not Purchased,2024-01-08,False,3,Home Decor
customer1,57,online,P0062,Groceries,,"['Clothing', 'Home Decor', 'Clothing', 'Books']","['P0225', 'P0255', 'P0128']","['P0076', 'P0049']",Not Purchased,2024-07-20,False,3,Books
customer1,43,offline,P0084,Electronics,,"['Books', 'Clothing', 'Electronics']",['P0295'],['P0247'],Purchased,2024-02-07,True,,Clothing
customer1,59,online,P0485,Home Decor,New York,['Home Decor'],"['P0148', 'P0010', 'P0252']",['P0268'],Not Purchased,2024-02-20,False,2,Books
customer1,9,online,P0036,Electronics,San Francisco,"['Electronics', 'Books', 'Clothing']","['P0485', 'P0393', 'P0187']","['P0250', 'P0484']",Not Purchased,2024-06-21,True,,Home Decor
customer1,55,online,P0301,Home Decor,San Francisco,['Electronics'],['P0239'],[],Not Purchased,2024-12-17,True,1,Books
customer1,17,offline,P0014,Electronics,New York,"['Electronics', 'Books', 'Groceries', 'Groceries']","['P0405', 'P0090', 'P0040']","['P0107', 'P0107']",Purchased,2024-08-28,True,4,Groceries
customer1,34,offline,P0394,Clothing,San Francisco,['Home Decor'],"['P0376', 'P0396', 'P0133']",[],Purchased,2024-08-16,False,4,Electronics
customer1,71,offline,P0065,Books,Los Angeles,"['Groceries', 'Books', 'Books', 'Home Decor']","['P0025', 'P0045', 'P0267']",['P0477'],Not Purchased,2024-03-10,True,5,Electronics
customer1,60,offline,P0158,Electronics,New York,"['Home Decor', 'Groceries', 'Home Decor', 'Clothing']",['P0419'],['P0406'],Not Purchased,2024-12-27,True,1,Clothing
customer1,37,offline,P0223,Electronics,New York,"['Home Decor', 'Groceries']","['P0032', 'P0489']",['P0321'],Not Purchased,2024-09-13,False,3,Groceries
customer1,15,online,P0467,Clothing,New York,"['Home Decor', 'Groceries', 'Groceries']",['P0408'],"['P0149', 'P0491']",Purchased,2024-01-04,False,3,Books
customer1,84,online,P0490,Books,Chicago,"['Clothing', 'Clothing']","['P0363', 'P0288']","['P0064', 'P0434']",Purchased,2024-09-07,True,,Home Decor
customer1,2,offline,P0022,Home Decor,New York,"['Groceries', 'Clothing']","['P0382', 'P0001']","['P0173', 'P0374']",Purchased,2024-07-11,True,4,Groceries
customer1,38,offline,P0492,Clothing,Chicago,['Groceries'],"['P0463', 'P0088', 'P0084']",[],Not Purchased,2024-03-15,False,4,Books
customer1,2,offline,P0119,Groceries,Los Angeles,"['Books', 'Electronics', 'Clothing', 'Electronics']","['P0403', 'P0245']",[],Purchased,2024-09-21,True,5,Books
customer1,62,offline,P0425,Electronics,,"['Clothing', 'Electronics', 'Books', 'Home Decor']","['P0278', 'P0067']",[],Purchased,2024-10-16,True,2,Groceries
customer1,5,offline,P0329,Groceries,New York,"['Books', 'Groceries', 'Books']","['P0082', 'P0036', 'P0275']",[],Not Purchased,2024-01-16,False,4,Electronics
customer1,20,online,P0471,Books,Chicago,"['Clothing', 'Groceries']",['P0229'],"['P0208', 'P0140']",Purchased,2024-09-08,True,3,Electronics
customer1,75,offline,P0408,Clothing,Los Angeles,"['Books', 'Books', 'Groceries', 'Books']","['P0383', 'P0471']",['P0248'],Not Purchased,2024-04-24,True,,Home Decor
customer1,5,online,P0140,Groceries,Chicago,"['Home Decor', 'Electronics', 'Groceries', 'Electronics']","['P0236', 'P0113']","['P0390', 'P0306']",Purchased,2024-07-06,False,2,Books
customer1,51,online,P0089,Books,Chicago,['Electronics'],['P0324'],[],Not Purchased,2024-05-13,True,4,Electronics
customer1,35,offline,P0387,Electronics,,"['Home Decor', 'Electronics', 'Clothing']","['P0110', 'P0389', 'P0341']","['P0106', 'P0472']",Not Purchased,2024-06-17,False,,Groceries
customer1,93,offline,P0147,Clothing,San Francisco,['Electronics'],"['P0384', 'P0284', 'P0018']",[],Purchased,2024-08-03,False,5,Books
customer1,18,offline,P0194,Clothing,New York,"['Clothing', 'Home Decor', 'Books', 'Electronics']","['P0405', 'P0097', 'P0333']","['P0395', 'P0154']",Not Purchased,2024-11-27,True,3,Groceries
customer1,66,online,P0318,Home Decor,,"['Books', 'Home Decor', 'Clothing', 'Clothing']","['P0493', 'P0333']",['P0403'],Not Purchased,2024-12-15,False,4,Groceries
customer1,86,online,P0036,Electronics,New York,"['Home Decor', 'Clothing', 'Electronics', 'Electronics']",['P0309'],['P0221'],Not Purchased,2024-12-18,False,4,Groceries
customer1,94,online,P0448,Electronics,New York,"['Groceries', 'Books', 'Clothing', 'Electronics']",['P0277'],['P0237'],Not Purchased,2024-10-19,False,,Electronics
customer1,19,online,P0244,Clothing,New York,"['Groceries', 'Home Decor', 'Electronics']",['P0340'],[],Not Purchased,2024-09-23,True,2,Groceries
customer1,43,offline,P0148,Electronics,,"['Electronics', 'Home Decor', 'Groceries', 'Electronics']","['P0041', 'P0493', 'P0072']",['P0314'],Purchased,2024-11-11,True,4,Electronics
customer1,21,offline,P0432,Groceries,Chicago,"['Groceries', 'Electronics', 'Clothing']",['P0372'],[],Purchased,2024-11-15,False,2,Books
customer1,42,offline,P0127,Clothing,San Francisco,"['Clothing', 'Clothing', 'Electronics']","['P0247', 'P0083', 'P0088']",[],Purchased,2024-10-05,False,,Books
customer1,50,offline,P0193,Books,Los Angeles,"['Electronics', 'Books', 'Clothing']","['P0490', 'P0088', 'P0491']","['P0064', 'P0467']",Purchased,2024-09-02,True,5,Electronics
customer1,46,offline,P0028,Electronics,New York,"['Groceries', 'Books', 'Clothing', 'Books']","['P0353', 'P0018']",[],Not Purchased,2024-01-10,True,4,Groceries
customer1,86,offline,P0479,Books,San Francisco,"['Books', 'Groceries', 'Groceries']","['P0329', 'P0420']",[],Purchased,2024-10-02,True,1,Clothing
customer1,40,offline,P0052,Electronics,Chicago,"['Home Decor', 'Clothing', 'Groceries', 'Groceries']",['P0057'],['P0086'],Purchased,2024-05-31,False,,Groceries
customer1,73,online,P0365,Electronics,,"['Home Decor', 'Books']","['P0332', 'P0305']",['P0411'],Not Purchased,2024-06-09,True,2,Groceries
customer1,14,offline,P0467,Home Decor,Chicago,['Home Decor'],"['P0394', 'P0379']",[],Purchased,2024-05-16,True,1,Groceries
customer1,96,online,P0008,Books,Los Angeles,"['Home Decor', 'Home Decor', 'Home Decor', 'Groceries']",['P0465'],['P0080'],Not Purchased,2024-04-01,True,4,Clothing
customer1,12,online,P0373,Clothing,New York,"['Books', 'Clothing', 'Electronics']","['P0316', 'P0032']",['P0020'],Purchased,2024-12-20,True,5,Books
customer1,7,online,P0157,Groceries,San Francisco,"['Electronics', 'Clothing', 'Clothing']","['P0154', 'P0455', 'P0364']",[],Purchased,2024-12-20,True,,Clothing
customer1,81,offline,P0017,Clothing,Chicago,"['Clothing', 'Clothing', 'Groceries', 'Electronics']","['P0195', 'P0146']",[],Not Purchased,2024-05-03,False,5,Groceries
customer1,84,offline,P0197,Electronics,San Francisco,['Books'],['P0129'],[],Purchased,2024-07-19,False,4,Books
customer1,97,online,P0379,Home Decor,San Francisco,"['Home Decor', 'Books']",['P0275'],['P0188'],Purchased,2024-12-13,True,5,Electronics
customer1,76,offline,P0332,Books,Chicago,"['Books', 'Home Decor', 'Electronics']","['P0004', 'P0276']",['P0123'],Purchased,2024-05-04,False,5,Clothing
customer1,65,offline,P0028,Groceries,Los Angeles,['Electronics'],"['P0039', 'P0367']","['P0492', 'P0110']",Not Purchased,2024-11-12,False,1,Electronics
customer1,79,online,P0345,Groceries,,"['Books', 'Clothing', 'Groceries']",['P0479'],[],Purchased,2024-12-15,True,,Books
customer1,13,online,P0032,Home Decor,Los Angeles,"['Home Decor', 'Electronics']","['P0472', 'P0054', 'P0030']","['P0251', 'P0396']",Not Purchased,2024-10-08,True,,Groceries
customer1,23,offline,P0339,Electronics,Chicago,"['Groceries', 'Home Decor', 'Home Decor', 'Home Decor']","['P0223', 'P0230']",['P0344'],Not Purchased,2024-05-27,True,4,Home Decor
customer1,29,online,P0392,Groceries,San Francisco,"['Electronics', 'Electronics']",['P0405'],"['P0234', 'P0319']",Not Purchased,2024-04-04,False,5,Clothing
customer1,29,offline,P0299,Electronics,Chicago,"['Books', 'Clothing']","['P0346', 'P0009', 'P0488']",[],Not Purchased,2024-07-06,True,,Clothing
customer1,40,online,P0334,Groceries,San Francisco,"['Clothing', 'Clothing', 'Clothing', 'Books']","['P0270', 'P0151', 'P0300']",[],Not Purchased,2024-04-06,True,1,Electronics
customer1,51,online,P0270,Clothing,New York,['Books'],"['P0173', 'P0093', 'P0079']","['P0103', 'P0388']",Purchased,2024-09-19,False,,Electronics
customer1,40,offline,P0323,Groceries,Chicago,"['Home Decor', 'Groceries', 'Home Decor', 'Electronics']","['P0313', 'P0457']","['P0480', 'P0186']",Not Purchased,2024-10-23,False,,Groceries
customer1,79,online,P0157,Clothing,Chicago,"['Clothing', 'Electronics']","['P0207', 'P0224']","['P0372', 'P0136']",Not Purchased,2024-06-08,True,1,Groceries
customer1,98,online,P0168,Clothing,New York,['Home Decor'],"['P0218', 'P0288']","['P0042', 'P0454']",Not Purchased,2024-04-30,True,,Clothing
customer1,88,offline,P0433,Books,New York,"['Clothing', 'Clothing']",['P0143'],"['P0382', 'P0442']",Purchased,2024-01-07,True,3,Books
customer1,31,offline,P0333,Groceries,Los Angeles,"['Home Decor', 'Groceries', 'Home Decor', 'Electronics']",['P0365'],"['P0336', 'P0487']",Not Purchased,2024-12-27,True,3,Home Decor
customer1,11,online,P0033,Electronics,Chicago,"['Electronics', 'Electronics']",['P0443'],"['P0330', 'P0199']",Not Purchased,2024-10-06,False,4,Groceries
customer1,83,online,P0013,Groceries,Los Angeles,"['Electronics', 'Electronics', 'Home Decor']","['P0010', 'P0074']","['P0101', 'P0180']",Purchased,2024-07-08,True,5,Groceries
customer1,75,online,P0083,Books,San Francisco,"['Books', 'Home Decor', 'Electronics', 'Groceries']","['P0348', 'P0339']",['P0331'],Purchased,2024-07-17,False,5,Home Decor
customer1,95,online,P0451,Electronics,San Francisco,['Home Decor'],"['P0297', 'P0454']","['P0074', 'P0013']",Not Purchased,2024-05-17,True,4,Home Decor
customer1,35,online,P0147,Electronics,New York,"['Clothing', 'Clothing', 'Clothing', 'Electronics']","['P0220', 'P0215', 'P0381']",['P0416'],Not Purchased,2024-05-11,True,1,Books
customer1,18,offline,P0267,Clothing,New York,"['Groceries', 'Clothing']",['P0125'],"['P0418', 'P0084']",Not Purchased,2024-09-13,False,,Books
customer1,45,online,P0349,Books,,"['Home Decor', 'Home Decor']","['P0193', 'P0286', 'P0147']","['P0383', 'P0212']",Purchased,2024-06-08,True,4,Electronics
customer1,45,online,P0071,Home Decor,San Francisco,"['Groceries', 'Groceries', 'Clothing']",['P0181'],[],Not Purchased,2024-04-29,False,,Clothing
customer1,58,online,P0280,Clothing,Los Angeles,"['Clothing', 'Groceries', 'Books']","['P0124', 'P0282', 'P0359']",['P0493'],Purchased,2024-08-04,True,3,Home Decor
customer1,99,offline,P0371,Groceries,New York,"['Electronics', 'Home Decor']","['P0453', 'P0131']","['P0014', 'P0488']",Purchased,2024-07-26,False,,Clothing
customer1,47,offline,P0416,Groceries,Chicago,"['Books', 'Electronics', 'Groceries']","['P0456', 'P0070', 'P0019']","['P0378', 'P0468']",Not Purchased,2024-09-21,False,3,Electronics
customer1,20,online,P0178,Electronics,Los Angeles,"['Groceries', 'Electronics', 'Clothing']","['P0435', 'P0017']",['P0019'],Purchased,2024-06-12,False,1,Clothing
customer1,16,offline,P0166,Groceries,,['Electronics'],"['P0408', 'P0167', 'P0007']","['P0441', 'P0257']",Not Purchased,2024-02-05,True,,Books
customer1,11,offline,P0086,Groceries,Chicago,['Groceries'],"['P0368', 'P0285']",['P0445'],Purchased,2024-11-03,True,4,Groceries
customer1,5,online,P0213,Books,Los Angeles,"['Groceries', 'Clothing', 'Books']","['P0342', 'P0308']",[],Purchased,2024-12-17,False,5,Home Decor
customer1,34,offline,P0178,Groceries,,"['Electronics', 'Clothing', 'Home Decor', 'Home Decor']","['P0473', 'P0148']",[],Not Purchased,2024-09-16,False,,Home Decor
customer1,9,online,P0240,Books,New York,"['Clothing', 'Electronics', 'Books']","['P0419', 'P0265', 'P0040']","['P0120', 'P0005']",Not Purchased,2024-02-20,False,5,Books
customer1,86,online,P0002,Books,Chicago,['Home Decor'],"['P0247', 'P0369', 'P0072']",['P0309'],Purchased,2024-01-18,False,3,Books
customer1,14,online,P0101,Groceries,Chicago,['Home Decor'],"['P0149', 'P0107']","['P0246', 'P0463']",Not Purchased,2024-04-02,True,4,Clothing
customer1,88,online,P0352,Electronics,Chicago,"['Clothing', 'Clothing']",['P0267'],[],Purchased,2024-08-12,True,,Electronics
customer1,8,online,P0069,Books,Los Angeles,"['Electronics', 'Electronics', 'Electronics']",['P0334'],"['P0056', 'P0031']",Purchased,2024-07-09,False,,Groceries
customer1,32,offline,P0299,Electronics,,"['Groceries', 'Electronics']",['P0461'],[],Not Purchased,2024-04-27,True,4,Books
customer1,68,offline,P0115,Home Decor,Los Angeles,"['Books', 'Books']","['P0020', 'P0196']",['P0385'],Not Purchased,2024-01-08,False,3,Electronics
customer1,11,offline,P0414,Home Decor,San Francisco,"['Groceries', 'Clothing']","['P0244', 'P0053']","['P0410', 'P0235']",Not Purchased,2024-01-21,False,,Electronics
customer1,20,offline,P0071,Clothing,Los Angeles,"['Clothing', 'Home Decor', 'Electronics']","['P0249', 'P0031']",[],Purchased,2024-08-26,False,,Books
customer1,50,offline,P0429,Books,San Francisco,"['Books', 'Home Decor']","['P0353', 'P0062']",['P0422'],Purchased,2024-03-28,False,5,Books
customer1,27,online,P0372,Electronics,Chicago,"['Books', 'Books', 'Electronics']",['P0018'],[],Purchased,2024-05-10,False,2,Electronics
customer1,94,online,P0012,Home Decor,New York,"['Clothing', 'Electronics', 'Books']",['P0301'],"['P0094', 'P0190']",Not Purchased,2024-12-27,True,,Home Decor
customer1,59,online,P0229,Groceries,San Francisco,"['Home Decor', 'Books', 'Home Decor']","['P0095', 'P0115', 'P0258']","['P0346', 'P0221']",Purchased,2024-10-01,True,5,Groceries
customer1,60,online,P0243,Electronics,San Francisco,"['Home Decor', 'Electronics', 'Books']","['P0449', 'P0172', 'P0390']",['P0386'],Not Purchased,2024-04-19,False,,Groceries
customer1,78,online,P0070,Groceries,Los Angeles,['Clothing'],"['P0340', 'P0218']",['P0287'],Not Purchased,2024-11-10,True,2,Groceries
customer1,14,offline,P0443,Clothing,Los Angeles,"['Groceries', 'Books']","['P0388', 'P0403']",[],Not Purchased,2024-02-04,False,5,Groceries
customer1,33,online,P0262,Clothing,San Francisco,['Clothing'],"['P0329', 'P0443', 'P0056']",[],Purchased,2024-07-10,False,5,Clothing
customer1,73,online,P0278,Groceries,New York,"['Clothing', 'Groceries', 'Clothing']","['P0013', 'P0242', 'P0340']",['P0008'],Not Purchased,2024-12-09,False,,Home Decor
customer1,31,offline,P0323,Electronics,Los Angeles,"['Books', 'Home Decor', 'Electronics', 'Electronics']","['P0435', 'P0299', 'P0381']",['P0291'],Not Purchased,2024-10-07,False,3,Clothing
customer1,17,online,P0366,Groceries,,"['Home Decor', 'Clothing']","['P0052', 'P0071']",[],Purchased,2024-02-18,False,2,Books
customer1,51,offline,P0309,Clothing,,"['Books', 'Clothing', 'Home Decor']","['P0494', 'P0213']",[],Not Purchased,2024-04-06,False,,Home Decor
customer1,23,offline,P0175,Books,Chicago,['Groceries'],['P0314'],[],Not Purchased,2024-02-20,True,,Books
customer1,80,offline,P0172,Electronics,,"['Groceries', 'Groceries', 'Home Decor']",['P0153'],['P0239'],Not Purchased,2024-02-24,True,2,Books
customer1,21,offline,P0046,Clothing,,"['Clothing', 'Home Decor']","['P0153', 'P0040', 'P0287']",['P0085'],Not Purchased,2024-08-15,False,1,Books
customer1,89,offline,P0034,Home Decor,Chicago,"['Electronics', 'Clothing']","['P0079', 'P0169', 'P0131']",['P0096'],Not Purchased,2024-11-03,False,3,Books
customer1,76,offline,P0416,Books,San Francisco,"['Home Decor', 'Clothing', 'Clothing']","['P0423', 'P0485', 'P0091']",[],Not Purchased,2024-10-12,True,1,Electronics
customer1,8,offline,P0208,Electronics,San Francisco,['Home Decor'],['P0277'],"['P0301', 'P0076']",Not Purchased,2024-05-04,True,4,Clothing
customer1,60,online,P0269,Home Decor,Chicago,"['Electronics', 'Electronics', 'Home Decor']","['P0019', 'P0094']",['P0241'],Not Purchased,2024-09-12,False,4,Groceries
customer1,28,offline,P0146,Groceries,San Francisco,"['Electronics', 'Books', 'Clothing']","['P0480', 'P0321']","['P0397', 'P0282']",Purchased,2024-05-15,False,1,Groceries
customer1,44,online,P0153,Home Decor,Los Angeles,"['Home Decor', 'Electronics']",['P0363'],['P0432'],Not Purchased,2024-08-14,True,1,Books
customer1,59,online,P0251,Home Decor,New York,"['Groceries', 'Electronics', 'Books']",['P0150'],[],Purchased,2024-03-18,False,,Books
customer1,23,offline,P0132,Clothing,San Francisco,"['Books', 'Groceries', 'Home Decor', 'Electronics']","['P0404', 'P0222', 'P0433']",[],Not Purchased,2024-11-27,False,5,Home Decor
customer1,48,online,P0316,Clothing,Los Angeles,"['Books', 'Electronics']","['P0452', 'P0301']",[],Not Purchased,2024-03-25,False,,Books
customer1,92,online,P0051,Groceries,,"['Home Decor', 'Groceries', 'Electronics', 'Books']",['P0387'],['P0015'],Not Purchased,2024-02-03,True,4,Home Decor
customer1,97,offline,P0073,Groceries,,['Groceries'],"['P0133', 'P0477', 'P0129']",[],Purchased,2024-01-05,False,,Groceries
customer1,56,offline,P0293,Books,,['Books'],"['P0279', 'P0291']",[],Purchased,2024-09-10,False,1,Books
customer1,56,online,P0312,Clothing,New York,"['Electronics', 'Clothing']",['P0195'],[],Not Purchased,2024-12-13,False,,Books
customer1,7,offline,P0165,Electronics,,"['Clothing', 'Clothing']","['P0081', 'P0032', 'P0439']",[],Not Purchased,2024-08-13,True,5,Groceries
customer1,59,online,P0485,Groceries,San Francisco,['Clothing'],"['P0418', 'P0390', 'P0406']",[],Not Purchased,2024-08-20,True,5,Electronics
customer1,15,offline,P0025,Groceries,New York,"['Electronics', 'Clothing']","['P0271', 'P0334', 'P0049']",[],Not Purchased,2024-02-19,True,4,Electronics
customer1,95,offline,P0258,Groceries,Los Angeles,"['Books', 'Electronics', 'Electronics']","['P0319', 'P0320', 'P0131']","['P0222', 'P0156']",Purchased,2024-02-11,False,5,Clothing
customer1,8,online,P0249,Home Decor,Chicago,['Books'],"['P0429', 'P0258']","['P0133', 'P0374']",Purchased,2024-09-17,False,1,Clothing
customer1,78,offline,P0225,Books,,"['Groceries', 'Electronics', 'Clothing']","['P0341', 'P0037', 'P0106']","['P0447', 'P0479']",Purchased,2024-12-08,True,,Electronics
customer1,66,offline,P0280,Home Decor,San Francisco,['Groceries'],"['P0497', 'P0348', 'P0009']","['P0030', 'P0199']",Not Purchased,2024-07-23,False,4,Books
customer1,21,offline,P0432,Home Decor,New York,"['Clothing', 'Home Decor', 'Books']","['P0374', 'P0295', 'P0149']",['P0177'],Not Purchased,2024-06-28,False,4,Groceries
customer1,52,offline,P0320,Books,Chicago,"['Clothing', 'Books']","['P0498', 'P0245']",['P0001'],Not Purchased,2024-01-25,True,1,Electronics
customer1,41,online,P0180,Electronics,New York,"['Electronics', 'Home Decor']","['P0017', 'P0190', 'P0360']","['P0401', 'P0310']",Not Purchased,2024-02-03,False,,Home Decor
